account_alias,bygroup,comprador_mkt,pseudo_sku,pseudo_sku_desc,flag_mkt,flag_compra,prediction,latest_purchase,count_trx,suma_bultos,rank,role,subchannel_cluster2,subregion
136759,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.45312846,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
136759,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.2044891,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
136759,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.17821957,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
136759,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.11984046,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
136759,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.096675,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
136932,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.1487117,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
136932,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.044637516,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
136932,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.020279646,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
136932,KT_MinoristaNeuquen,1,77782,LECHE TRES NIÑAS,1,0,0.007743879,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
136932,KT_MinoristaNeuquen,1,78027,VINOS ABRASADO,1,0,0.0028046877,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
136933,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.06541838,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
136933,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.04848772,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
136933,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.030047964,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
136933,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.023186594,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
136933,KT_MinoristaNeuquen,1,77994,VINOS DONDE MANDA CAPITAN,1,0,0.014038038,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
137307,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.18452689,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
137307,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.058930438,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
137307,KT_MinoristaNeuquen,1,77782,LECHE TRES NIÑAS,1,0,0.009097446,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
137307,KT_MinoristaNeuquen,1,77787,LECHE VERONICA,1,0,0.004614966,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
137307,KT_MinoristaNeuquen,1,77726,PEPAS TEREPIN,1,0,0.003697183,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
140843,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.5987314,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
140843,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.26351392,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
140843,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.25177747,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
140843,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.23506889,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
140843,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.23096573,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
141414,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.31996718,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
141414,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.30283463,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
141414,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.2650125,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
141414,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.24832031,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
141414,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.22909051,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
141760,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.7918656,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
141760,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.4213369,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
141760,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.24350789,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
141760,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.20862524,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
141760,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.16360688,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
142206,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.33129415,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
142206,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.1806803,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
142206,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.11224307,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
142206,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.08894013,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
142206,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.06858354,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
142554,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.29692283,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
142554,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.21050134,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
142554,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.18449973,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
142554,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.146641,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
142554,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.105020165,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
145612,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.26341984,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
145612,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.24624152,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
145612,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.21421948,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
145612,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.16460454,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
145612,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.1526924,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
145918,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.099301726,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
145918,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.075394645,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
145918,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.05847032,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
145918,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.05233905,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
145918,KT_MinoristaNeuquen,1,77726,PEPAS TEREPIN,1,0,0.04043566,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
146381,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.2516767,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
146381,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.08454787,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
146381,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.06348954,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
146381,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.04297028,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
146381,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.030493515,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
146626,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.21804336,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
146626,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.19240318,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
146626,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.10772144,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
146626,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.09769015,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
146626,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.095219,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
149250,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.335455,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
149250,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.19327603,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
149250,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.15525813,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
149250,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.14939514,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
149250,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.10826913,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
149634,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.32638183,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
149634,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.18570118,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
149634,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.124417916,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
149634,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.11411685,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
149634,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.068877585,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
155102,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.45636111,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
155102,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.21539381,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
155102,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.1554096,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
155102,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.14811471,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
155102,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.12644339,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
156952,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.2763395,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
156952,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.16508365,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
156952,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.15942143,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
156952,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.13213226,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
156952,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.094367735,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
157048,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.28739038,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
157048,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.21453549,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
157048,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.11444987,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
157048,KT_MinoristaNeuquen,1,26661,MATE CBSE,1,0,0.09047632,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
157048,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.08826868,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
157140,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.056325845,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
157140,KT_MinoristaNeuquen,1,76389,VINOS SAPO DE OTRO POZO,1,0,0.0026125303,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
157140,KT_MinoristaNeuquen,1,78027,VINOS ABRASADO,1,0,0.0024468026,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
157140,KT_MinoristaNeuquen,1,78049,COPAS NADIR,1,0,0.0016828296,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
157140,KT_MinoristaNeuquen,1,77782,LECHE TRES NIÑAS,1,0,0.0015143752,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
157572,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.43834573,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
157572,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.32933497,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
157572,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.1784744,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
157572,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.15587912,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
157572,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.1476964,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
158260,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.053706996,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
158260,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.035207696,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
158260,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.021784816,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
158260,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.018034887,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
158260,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.01711931,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
158572,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.23274237,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
158572,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.18754104,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
158572,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.14126685,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
158572,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.113275826,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
158572,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.071986064,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
158686,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.22636653,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
158686,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.2009532,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
158686,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.19038475,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
158686,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.1756188,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
158686,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.16124666,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
158766,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.05962934,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
158766,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.044003543,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
158766,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.040489085,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
158766,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.024335185,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
158766,KT_MinoristaNeuquen,1,77994,VINOS DONDE MANDA CAPITAN,1,0,0.013247067,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
159875,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.20257042,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
159875,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.17922759,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
159875,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.14581361,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
159875,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.118589,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
159875,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.115498126,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
164842,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.1911943,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
164842,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.18087287,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
164842,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.1347194,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
164842,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.09590949,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
164842,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.09590486,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
166276,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.09566536,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
166276,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.07377027,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
166276,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.058790773,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
166276,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.04683169,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
166276,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.03451109,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
166984,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.3149056,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
166984,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.2484357,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
166984,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.2339777,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
166984,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.16622767,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
166984,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.13376044,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
167426,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.3100831,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
167426,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.20100096,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
167426,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.14352241,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
167426,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.10533427,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
167426,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.08899545,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
167748,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.12824675,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
167748,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.094591245,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
167748,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.093418464,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
167748,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.08426958,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
167748,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.08126081,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
168472,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.13845666,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
168472,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.09331893,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
168472,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.05141038,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
168472,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.04107534,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
168472,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.03849683,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
169818,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.2915568,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
169818,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.26631773,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
169818,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.26379472,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
169818,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.21486925,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
169818,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.19720514,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
170323,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.21649504,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
170323,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.15709183,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
170323,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.15106885,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
170323,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.13882937,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
170323,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.1291941,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
171828,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.15078853,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
171828,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.1498504,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
171828,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.14793834,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
171828,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.14375299,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
171828,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.1289742,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
172601,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.23338808,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
172601,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.13081504,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
